all_loans_received,allocated_federal_election_levin_share,cash_on_hand_beginning_period,committee_designation,committee_designation_full,committee_id,committee_name,committee_state,committee_type,committee_type_full,contribution_refunds,contributions,contributions_ie_and_party_expenditures_made_percent,convention_exp,coordinated_expenditures_by_party_committee,coverage_end_date,coverage_start_date,cycle,disbursements,exp_prior_years_subject_limits,exp_subject_limits,fed_candidate_committee_contributions,fed_candidate_contribution_refunds,fed_disbursements,fed_election_activity,fed_operating_expenditures,fed_receipts,federal_funds,filing_frequency,filing_frequency_full,first_f1_date,first_file_date,independent_expenditures,individual_contributions,individual_contributions_percent,individual_itemized_contributions,individual_unitemized_contributions,itemized_convention_exp,itemized_other_disb,itemized_other_income,itemized_other_refunds,itemized_refunds_relating_convention_exp,last_beginning_image_number,last_cash_on_hand_end_period,last_debts_owed_by_committee,last_debts_owed_to_committee,last_report_type_full,last_report_year,loan_repayments_made,loan_repayments_received,loans_and_loan_repayments_made,loans_and_loan_repayments_received,loans_made,net_contributions,net_operating_expenditures,non_allocated_fed_election_activity,offsets_to_operating_expenditures,operating_expenditures,operating_expenditures_percent,organization_type,organization_type_full,other_disbursements,other_fed_operating_expenditures,other_fed_receipts,other_political_committee_contributions,other_refunds,party_and_other_committee_contributions_percent,party_full,political_party_committee_contributions,receipts,refunded_individual_contributions,refunded_other_political_committee_contributions,refunded_political_party_committee_contributions,refunds_relating_convention_exp,shared_fed_activity,shared_fed_activity_nonfed,shared_fed_operating_expenditures,shared_nonfed_operating_expenditures,sponsor_candidate_ids,sponsor_candidate_list,total_exp_subject_limits,total_transfers,transaction_coverage_date,transfers_from_affiliated_party,transfers_from_nonfed_account,transfers_from_nonfed_levin,transfers_to_affiliated_committee,treasurer_name,unitemized_convention_exp,unitemized_other_disb,unitemized_other_income,unitemized_other_refunds,unitemized_refunds_relating_convention_exp
0.0,0.0,0.0,U,Unauthorized,C00900571,GOD FAMILY FREEDOM PAC,VA,O,Super PAC (Independent Expenditure-Only),0.0,218063.03,37.26,0.0,0.0,2026-07-01T00:00:00,2025-01-01T00:00:00,2026,193638.8,0.0,0.0,0.0,0.0,193638.8,0.0,121488.68,218063.03,0.0,Q,Quarterly filer,2025-03-24,2025-03-24,72150.12,218063.03,100.0,200215.53,17847.5,0.0,0.0,0.0,0.0,0.0,202607099874841031,24424.23,0.0,0.0,PRE-PRIMARY,2026,0.0,0.0,0.0,0.0,0.0,218063.03,121488.68,0.0,0.0,121488.68,62.74,,,0.0,121488.68,0.0,0.0,0.0,0.0,,0.0,218063.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-01,0.0,0.0,0.0,0.0,"MOOSE, TAYLOR",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900647,SIERRA COUNTY REPUBLICAN PARTY,CA,X,Party - Nonqualified,0.0,2056.63,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1194.0,0.0,0.0,0.0,0.0,1194.0,0.0,194.0,2056.63,0.0,M,Monthly filer,2025-03-25,2025-03-25,0.0,2056.63,100.0,0.0,2056.63,0.0,0.0,0.0,0.0,0.0,202608019899312930,862.63,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,2056.63,194.0,0.0,0.0,194.0,16.25,,,0.0,194.0,0.0,0.0,0.0,0.0,REPUBLICAN PARTY,0.0,2056.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,1000.0,"ERVIN, MARY",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,D,Leadership PAC,C00900688,BAUM PAC,GA,N,PAC - Nonqualified,0.0,63500.0,79.99,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,78758.01,0.0,0.0,63000.0,1000.0,78758.01,0.0,15758.01,90627.11,0.0,M,Monthly filer,2025-03-26,2025-03-26,0.0,43000.0,47.45,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,202608209899661559,11869.1,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,63500.0,15758.01,0.0,0.0,15758.01,20.01,,,0.0,15758.01,0.0,20500.0,0.0,22.62,,0.0,90627.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H4WA05234'],"[{'sponsor_candidate_id': 'H4WA05234', 'sponsor_candidate_name': 'BAUMGARTNER, MICHAEL JAMES'}]",0.0,0.0,2026-06-30,26127.11,0.0,0.0,0.0,"KILGORE, PAUL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900696,CONSUMER DATA INDUSTRY ASSOCIATION PAC,TX,N,PAC - Nonqualified,0.0,10000.0,98.74,0.0,0.0,2026-06-30T00:00:00,2025-03-26T00:00:00,2026,5064.0,0.0,0.0,5000.0,0.0,5064.0,0.0,64.0,10000.0,0.0,Q,Quarterly filer,2025-03-26,2025-03-26,0.0,5000.0,50.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159890806492,4936.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,10000.0,64.0,0.0,0.0,64.0,1.26,T,Trade Association,0.0,64.0,0.0,5000.0,0.0,50.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"HOBBS, CABELL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,J,Joint fundraising committee,C00900720,FRIENDS OF CLIMATE SOLUTIONS,DC,N,PAC - Nonqualified,0.0,0.0,0.0,0.0,0.0,2025-12-31T00:00:00,2025-03-27T00:00:00,2026,300.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,300.0,0.0,T,Terminated,2025-03-27,2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202601129793944804,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,100.0,,,0.0,300.0,0.0,0.0,0.0,0.0,,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-12-31,300.0,0.0,0.0,0.0,"KOCH, TIMOTHY A",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900738,BIG BLACK IDEA,DC,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,0.0,50.0,,0.0,0.0,2026-03-31T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Q,Quarterly filer,2025-03-27,2025-03-27,0.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,202606219874229439,50.0,0.0,0.0,APRIL QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-03-31,0.0,0.0,0.0,0.0,"HUTCHISON, BRIANNA R",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,B,Lobbyist/Registrant PAC,C00900761,"CYPRESS CREEK RENEWABLES, LLC EMPLOYEE PAC",DC,N,PAC - Nonqualified,0.0,0.0,,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,Monthly filer,2025-03-27,2025-03-27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202608209899760345,0.0,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,Corporation,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"OLSON, MEAGAN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900787,RURAL EMPOWERMENT PAC,AZ,O,Super PAC (Independent Expenditure-Only),0.0,0.0,,0.0,0.0,2026-02-25T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,Terminated,2025-03-27,2025-03-27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202602269837861369,0.0,0.0,0.0,TERMINATION REPORT,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-02-25,0.0,0.0,0.0,0.0,"MAGNIFICO, STEPHEN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900795,AMERICA FIRST MOBILIZATION PAC,FL,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,0.0,17564.57,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,16534.97,0.0,0.0,0.0,0.0,18551.81,0.0,16534.97,17564.57,0.0,Q,Quarterly filer,2025-03-28,2025-03-28,0.0,8064.57,45.91,7871.57,193.0,0.0,0.0,0.0,0.0,0.0,202607119874869062,1947.21,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,17564.57,18551.81,0.0,0.0,16534.97,100.0,,,0.0,15251.81,0.0,9500.0,0.0,54.09,,0.0,17564.57,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,-2016.84,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MEDLAR, JOHN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900803,RESTORE YR,VA,V,Hybrid PAC (with Non-Contribution Account) - Nonqualified,0.0,12723.76,0.0,0.0,0.0,2025-12-31T00:00:00,2025-01-01T00:00:00,2026,12723.76,0.0,0.0,0.0,0.0,12723.76,0.0,2297.3,12723.76,0.0,T,Terminated,2025-03-28,2025-03-28,0.0,12723.76,100.0,9776.76,2947.0,0.0,0.0,0.0,0.0,0.0,202601309795289946,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,12723.76,2297.3,0.0,0.0,2297.3,18.06,,,10426.46,2297.3,0.0,0.0,0.0,0.0,,0.0,12723.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-12-31,0.0,0.0,0.0,0.0,"JOHNSON, MELODIE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900837,THE PRESIDENTS' FORUM OF THE DISTILLED SPIRITS INDUSTRY PAC AKA AMERICAN DISTILLED SPIRITS ALLIANCE PAC,MD,N,PAC - Nonqualified,0.0,0.0,,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q,Quarterly filer,2025-03-28,2025-03-28,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875123224,0.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,T,Trade Association,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"NGUYEN, AMANDA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,D,Leadership PAC,C00900886,AG PAC,DC,N,PAC - Nonqualified,0.0,75000.0,64.44,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,67509.85,0.0,0.0,43500.0,0.0,67509.85,0.0,24009.85,79600.0,0.0,M,Monthly filer,2025-03-30,2025-03-30,0.0,35000.0,43.97,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,202608209899621158,12090.15,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,75000.0,24009.85,0.0,0.0,24009.85,35.56,,,0.0,24009.85,0.0,40000.0,0.0,50.25,,0.0,79600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H2CA13115'],"[{'sponsor_candidate_id': 'H2CA13115', 'sponsor_candidate_name': 'GRAY, ADAM C.'}]",0.0,0.0,2026-07-31,4600.0,0.0,0.0,0.0,"LEE, LAUREN DECOT",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,D,Leadership PAC,C00900936,TURNOUT FOR DEMOCRACY,CA,N,PAC - Nonqualified,0.0,52500.0,44.24,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,40685.73,0.0,0.0,18000.0,0.0,40685.73,0.0,2685.73,52500.0,0.0,Q,Quarterly filer,2025-03-31,2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875939952,11814.27,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,52500.0,2685.73,0.0,0.0,2685.73,6.6,,,20000.0,2685.73,0.0,52500.0,0.0,100.0,,0.0,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H4CA30149'],"[{'sponsor_candidate_id': 'H4CA30149', 'sponsor_candidate_name': 'FRIEDMAN, LAURA'}]",0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"LEIDERMAN, JANE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900969,"PSA PAC, INC",VA,O,Super PAC (Independent Expenditure-Only),0.0,487500.0,56.91,0.0,0.0,2026-06-30T00:00:00,2025-03-31T00:00:00,2026,527112.07,0.0,0.0,300000.0,0.0,527112.07,0.0,44612.07,487500.0,0.0,Q,Quarterly filer,2025-03-31,2025-03-31,0.0,487500.0,90.7,487500.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875373479,10387.93,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,487500.0,44612.07,0.0,0.0,44612.07,8.46,,,182500.0,44612.07,0.0,0.0,0.0,0.0,,0.0,537500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,50000.0,2026-06-30,0.0,50000.0,0.0,0.0,"MARSTON, CHRIS",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900977,DRAFT SHANE MCFARLAND FOR TN-04,VA,N,PAC - Nonqualified,0.0,0.0,,0.0,0.0,2025-04-15T00:00:00,2025-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T,Terminated,2025-03-31,2025-03-31,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202504159755397788,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-04-15,0.0,0.0,0.0,0.0,"SIMON, WILLIAM",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900985,CLEVELAND COUNTY (OK) GOP FEDERAL ACCOUNT,AL,X,Party - Nonqualified,0.0,0.0,99.96,0.0,0.0,2026-06-30T00:00:00,2025-03-31T00:00:00,2026,134407.0,0.0,0.0,134350.0,0.0,134407.0,0.0,57.0,144566.54,0.0,Q,Quarterly filer,2025-03-31,2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159875266648,10159.54,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.04,,,0.0,57.0,0.0,0.0,0.0,0.0,REPUBLICAN PARTY,0.0,144566.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,144566.54,0.0,0.0,0.0,"GLAZE, KAYLA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00900993,NEW LEADERSHIP NOW,CA,O,Super PAC (Independent Expenditure-Only),72000.0,3417000.0,76.86,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,3527231.17,0.0,0.0,0.0,0.0,3527231.17,0.0,744079.77,3417000.0,0.0,Q,Quarterly filer,2025-03-31,2025-03-31,2711151.4,3417000.0,100.0,3417000.0,0.0,0.0,0.0,0.0,0.0,0.0,202607159890102816,5615.83,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,3345000.0,744079.77,0.0,0.0,744079.77,21.1,,,0.0,744079.77,0.0,0.0,0.0,0.0,,0.0,3417000.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"ALVAREZ, MATTHEW",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,J,Joint fundraising committee,C00901009,BLUE WAVE CALIFORNIA VICTORY FUND,DC,N,PAC - Nonqualified,160.0,110770.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-04-01T00:00:00,2026,164684.64,0.0,0.0,0.0,0.0,164684.64,0.0,41710.14,165988.0,0.0,Q,Quarterly filer,2025-04-01,2025-04-01,0.0,108270.0,65.23,77519.0,30751.0,0.0,0.0,0.0,0.0,0.0,202607159875655356,1303.36,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,110610.0,41710.14,0.0,0.0,41710.14,25.33,,,0.0,41710.14,218.0,2500.0,0.0,1.51,,0.0,165988.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,55000.0,0.0,0.0,122814.5,"LEE, LAUREN DECOT",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901025,UBCS PAC,FL,O,Super PAC (Independent Expenditure-Only),5057.0,736353.23,2.18,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,732094.43,0.0,0.0,0.0,0.0,732094.43,0.0,711092.43,736353.23,0.0,M,Monthly filer,2025-04-01,2025-04-01,15945.0,736353.23,100.0,20752.0,715601.23,0.0,0.0,0.0,0.0,0.0,202608159899522390,4258.8,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,731296.23,711092.43,0.0,0.0,711092.43,97.13,,,0.0,711092.43,0.0,0.0,0.0,0.0,,0.0,736353.23,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"LEAGUE, NANCY",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,D,Leadership PAC,C00901033,MONROE STREET PAC,OR,N,PAC - Nonqualified,0.0,63000.0,68.6,0.0,0.0,2026-07-31T00:00:00,2025-04-01T00:00:00,2026,18222.45,0.0,0.0,12500.0,0.0,18222.45,0.0,3222.45,63000.0,0.0,M,Monthly filer,2025-04-01,2025-04-01,0.0,28500.0,45.24,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,202608209899669125,44777.55,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,63000.0,3222.45,0.0,0.0,3222.45,17.68,,,2500.0,3222.45,0.0,34500.0,0.0,54.76,,0.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H4OR05304'],"[{'sponsor_candidate_id': 'H4OR05304', 'sponsor_candidate_name': 'BYNUM, JANELLE'}]",0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"PETTERSON, JAY",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901066,FUBAR PAC,PA,O,Super PAC (Independent Expenditure-Only),0.0,111854.69,0.0,0.0,0.0,2026-06-30T00:00:00,2025-04-01T00:00:00,2026,105638.91,0.0,0.0,0.0,0.0,105638.91,0.0,105638.91,111854.69,0.0,Q,Quarterly filer,2025-04-01,2025-04-01,0.0,111854.69,100.0,106159.58,5695.11,0.0,0.0,0.0,0.0,0.0,202607149875007293,6215.78,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,111854.69,105638.91,0.0,0.0,105638.91,100.0,,,0.0,105638.91,0.0,0.0,0.0,0.0,,0.0,111854.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"INACKER, KEVIN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901090,OLD NORTH ACTION,TX,O,Super PAC (Independent Expenditure-Only),100.0,81000.0,79.95,0.0,0.0,2025-10-15T00:00:00,2025-01-01T00:00:00,2026,81000.01,0.0,0.0,64756.26,0.0,81000.01,0.0,16143.75,81000.01,0.0,T,Terminated,2025-04-01,2025-04-01,0.0,81000.0,100.0,80900.0,100.0,0.0,0.0,0.0,0.0,0.0,202510159790917184,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,80900.0,16143.74,0.0,0.01,16143.75,19.93,,,0.0,16143.75,0.0,0.0,0.0,0.0,,0.0,81000.01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-10-15,0.0,0.0,0.0,0.0,"WILLIAMSON, LES",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901223,LONE STAR LIBERTY PAC,OH,O,Super PAC (Independent Expenditure-Only),0.0,10271992.83,74.59,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,10256994.49,0.0,0.0,0.0,0.0,10256994.49,0.0,2606627.42,10291992.83,0.0,Q,Quarterly filer,2025-04-02,2025-04-02,7650367.07,9131992.83,88.73,9131157.0,835.83,0.0,0.0,0.0,0.0,0.0,202607159875136972,34998.34,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,10271992.83,2586627.42,0.0,20000.0,2606627.42,25.41,,,0.0,2606627.42,0.0,1140000.0,0.0,11.08,,0.0,10291992.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"PHILLIPS, ROBERT III",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901231,CONSUMER PROTECTION POLITICAL ACTION COMMITTEE,NV,O,Super PAC (Independent Expenditure-Only),0.0,0.0,,0.0,0.0,2026-06-30T00:00:00,2025-07-01T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q,Quarterly filer,2025-04-02,2025-04-02,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607169890830531,0.0,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MYERS, MARIKA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901306,STOP THE CHAOS PAC,DC,N,PAC - Nonqualified,13857.18,284915.24,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,284328.21,0.0,0.0,0.0,0.0,284328.21,0.0,270471.03,329915.24,0.0,Q,Quarterly filer,2025-04-02,2025-04-02,0.0,284915.24,86.36,45764.5,239150.74,0.0,0.0,0.0,0.0,0.0,202607159875074350,45587.03,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,271058.06,270471.03,0.0,0.0,270471.03,95.13,,,0.0,270471.03,0.0,0.0,0.0,0.0,,0.0,329915.24,13857.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,45000.0,0.0,0.0,0.0,"KYRIACOPOULOS, JANICA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,D,Leadership PAC,C00901371,BUILDING ARIZONA PAC,AZ,N,PAC - Nonqualified,0.0,0.0,0.0,0.0,0.0,2026-08-17T00:00:00,2025-01-01T00:00:00,2026,3951.29,0.0,0.0,0.0,0.0,3951.29,0.0,3951.29,3951.29,0.0,T,Terminated,2025-04-03,2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202608179899541855,0.0,0.0,0.0,TERMINATION REPORT,2026,0.0,0.0,0.0,0.0,0.0,0.0,3951.29,0.0,0.0,3951.29,100.0,,,0.0,3951.29,0.0,0.0,0.0,0.0,,0.0,3951.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['H6AZ05182'],"[{'sponsor_candidate_id': 'H6AZ05182', 'sponsor_candidate_name': 'KEENAN, DANIEL'}]",0.0,0.0,2026-08-17,3951.29,0.0,0.0,0.0,"DATWYLER, THOMAS",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,U,Unauthorized,C00901413,DEFUND PLANNED PARENTHOOD PAC,TN,O,Super PAC (Independent Expenditure-Only),0.0,2134.97,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,1976.94,0.0,0.0,0.0,0.0,1976.94,0.0,1976.94,2134.97,0.0,Q,Quarterly filer,2025-04-03,2025-04-03,0.0,2134.97,100.0,520.5,1614.47,0.0,0.0,0.0,0.0,0.0,202607159890087790,158.03,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,2134.97,1976.94,0.0,0.0,1976.94,100.0,,,0.0,1976.94,0.0,0.0,0.0,0.0,,0.0,2134.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"DARBY, JESSICA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,J,Joint fundraising committee,C00901470,DAKOTA-WILD AND WONDERFUL 2025 COMMITTEE,VA,N,PAC - Nonqualified,0.0,55000.0,0.0,0.0,0.0,2025-09-30T00:00:00,2025-04-03T00:00:00,2026,55000.0,0.0,0.0,0.0,0.0,55000.0,0.0,6468.38,55000.0,0.0,T,Terminated,2025-04-03,2025-04-03,0.0,2500.0,4.55,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,202510159790849098,0.0,0.0,0.0,TERMINATION REPORT,2025,0.0,0.0,0.0,0.0,0.0,55000.0,6468.38,0.0,0.0,6468.38,11.76,,,0.0,6468.38,0.0,52500.0,0.0,95.45,,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2025-09-30,0.0,0.0,0.0,48531.62,"SATTERFIELD, DAVID",0.0,0.0,0.0,0.0,0.0
